date,skq_ret,hynix_ret,nav_total_trillion,nav_implied_ret,divergence,nav_discount_pct,nav_discount_delta,sector_semiconductor,kospi_ret,usd_krw,foreign_net,institution_net,shorting_balance,shorting_balance_ratio,shorting_volume_ratio,shorting_balance_change,fut_listed,fut_basis,fut_basis_pct,fut_volume,foreign_own_pct,individual_net,nav_total_trillion_v1,nav_implied_ret_v1,divergence_v1,nav_discount_pct_v1,nav_discount_delta_v1,nav_implied_ret_raw,nav_per_share,skq_shares_v2,skq_ret_v1
20240718,-8.34,-3.63,37.66,-3.02,-5.32,68.2,1.8,-1.23,-0.67,1381.5,5300821700.0,-4747081800.0,312447.0,0.23,0.32,-10638.0,1.0,1000.0,1.124,23986.0,52.53125,-41002000.0,36.32,-3.12,-5.22,67.6,1.8,-3.02,279460.0,134749960.0,-8.34
20240719,-1.12,-1.41,37.23,-1.14,0.02,68.2,0.0,-0.19,-1.02,1379.9,1097320000.0,-250721800.0,282782.0,0.21,0.1,-29665.0,1.0,-200.0,-0.227,6589.0,52.59375,-918132900.0,35.88,-1.21,0.09,67.6,0.0,-1.14,276277.0,134749960.0,-1.12
20240722,-2.61,-2.15,36.57,-1.78,-0.83,68.4,0.3,-2.13,-1.14,1386.6,7830631900.0,-5454390100.0,284110.0,0.21,0.04,1328.0,1.0,600.0,0.7,14236.0,52.59375,-2401269100.0,35.22,-1.84,-0.77,67.9,0.3,-1.78,271362.0,134749960.0,-2.61
20240723,-1.17,0.0,36.58,0.03,-1.2,68.8,0.4,-0.66,0.39,1388.6,3082355300.0,-2962171800.0,268067.0,0.2,0.08,-16043.0,1.0,500.0,0.59,9920.0,52.6875,-124518200.0,35.22,0.0,-1.17,68.2,0.3,0.03,271437.0,134749960.0,-1.17
20240724,-1.06,1.71,37.11,1.47,-2.53,69.6,0.8,0.21,-0.56,1385.1,-3967595700.0,793250100.0,264790.0,0.2,0.0,-3277.0,1.0,200.0,0.239,9494.0,52.71875,2840891200.0,35.73,1.45,-2.51,69.0,0.8,1.47,275422.0,134749960.0,-1.06
20240725,-4.06,-8.87,34.4,-7.32,3.26,68.5,-1.1,-3.17,-1.74,1385.1,5937378300.0,-3271152400.0,264185.0,0.2,0.02,-605.0,1.0,100.0,0.124,12183.0,52.6875,-2705668900.0,33.03,-7.57,3.51,67.8,-1.2,-7.32,255258.0,134749960.0,-4.06
20240726,3.61,0.95,34.68,0.82,2.79,67.6,-0.9,0.64,0.78,1385.4,834255700.0,592797300.0,258107.0,0.19,0.23,-6078.0,1.0,-500.0,-0.6,7747.0,52.71875,-1387555300.0,33.29,0.8,2.81,66.9,-0.9,0.82,257364.0,134749960.0,3.61
20240729,1.44,1.98,35.23,1.59,-0.15,67.7,0.1,0.04,1.23,1385.4,2790949800.0,-3194155700.0,287665.0,0.21,0.11,29558.0,1.0,300.0,0.355,8708.0,52.75,427972300.0,33.85,1.67,-0.23,67.0,0.1,1.59,261457.0,134749960.0,1.44
20240730,-2.84,-3.43,34.23,-2.83,-0.01,67.7,0.0,-1.86,-0.99,1382.0,3589062700.0,-3552653200.0,287792.0,0.21,0.05,127.0,1.0,-1000.0,-1.218,7980.0,52.75,-27835300.0,32.87,-2.9,0.06,67.0,0.0,-2.83,254063.0,134749960.0,-2.84
20240731,4.99,3.02,35.06,2.41,2.58,66.9,-0.8,2.52,1.19,1384.6,1650649800.0,-250857500.0,284959.0,0.21,0.97,-2833.0,1.0,-1400.0,-1.624,9122.0,52.8125,-1245994600.0,33.7,2.55,2.44,66.2,-0.8,2.41,260193.0,134749960.0,4.99
20240801,-3.36,-0.67,34.88,-0.53,-2.83,67.8,0.9,-0.58,0.25,1380.1,3253450600.0,-7808674200.0,272586.0,0.2,0.01,-12373.0,1.0,-700.0,-0.84,11935.0,52.8125,4532789500.0,33.52,-0.56,-2.8,67.2,1.0,-0.53,258821.0,134749960.0,-3.36
20240802,-8.88,-10.4,31.91,-8.5,-0.38,68.0,0.1,-5.35,-3.65,1365.9,6646994400.0,-9212426800.0,265095.0,0.2,0.08,-7491.0,1.0,900.0,1.186,13170.0,52.84375,3011243900.0,30.57,-8.78,-0.1,67.2,0.0,-8.5,236818.0,134749960.0,-8.88
20240805,-7.25,-9.87,29.36,-8.0,0.75,67.7,-0.3,-7.55,-8.77,1372.8,2804089000.0,918796800.0,255345.0,0.19,0.24,-9750.0,1.0,-2500.0,-3.551,15565.0,52.90625,-3705803700.0,28.06,-8.23,0.98,66.9,-0.3,-8.0,217869.0,134749960.0,-7.25
20240806,5.68,4.87,30.48,3.84,1.84,67.1,-0.6,2.89,3.3,1360.6,2671150900.0,-206386700.0,247938.0,0.18,0.53,-7407.0,1.0,-900.0,-1.21,17990.0,52.9375,-2467558500.0,29.18,3.99,1.69,66.3,-0.6,3.84,226226.0,134749960.0,5.68
20240807,1.08,3.42,31.31,2.73,-1.65,67.6,0.5,1.82,1.83,1372.2,1332200000.0,-2265061900.0,242535.0,0.18,0.02,-5403.0,1.0,700.0,0.931,11530.0,52.96875,913570700.0,30.0,2.82,-1.74,66.9,0.6,2.73,232393.0,134749960.0,1.08
20240808,-3.99,-3.48,30.45,-2.77,-1.22,68.0,0.4,-1.12,-0.45,1376.4,2019202500.0,-3780555100.0,254601.0,0.19,0.68,12066.0,1.0,-300.0,-0.416,13995.0,52.96875,1773319100.0,29.13,-2.88,-1.11,67.3,0.4,-2.77,225957.0,134749960.0,-3.99
20240809,4.85,4.96,31.65,3.94,0.91,67.8,-0.3,1.6,1.24,1377.7,-23833000.0,760728600.0,252513.0,0.19,0.34,-2088.0,1.0,-400.0,-0.528,7637.0,53.0,-736122900.0,30.32,4.07,0.78,67.0,-0.3,3.94,234858.0,134749960.0,4.85
20240812,1.98,3.21,32.45,2.55,-0.57,68.0,0.2,1.28,1.15,1369.4,-126325300.0,1669391600.0,256814.0,0.19,0.3,4301.0,1.0,700.0,0.907,7481.0,53.0,-1553204900.0,31.13,2.66,-0.68,67.2,0.2,2.55,240853.0,134749960.0,1.98
20240813,0.91,2.77,33.17,2.2,-1.29,68.4,0.4,0.46,0.12,1367.7,-502683700.0,1245618900.0,255735.0,0.19,0.08,-1079.0,1.0,1900.0,2.439,9976.0,53.0,-740282100.0,31.84,2.3,-1.39,67.7,0.5,2.2,246140.0,134749960.0,0.91
20240814,5.65,2.64,33.86,2.1,3.55,67.2,-1.1,1.68,0.88,1370.3,1309763600.0,1832453100.0,249515.0,0.19,0.78,-6220.0,1.0,1000.0,1.215,11292.0,52.96875,-3138017800.0,32.55,2.21,3.44,66.6,-1.1,2.1,251313.0,134749960.0,5.65
20240816,7.05,,35.76,5.61,1.44,66.8,-0.4,,,1361.4,1654639400.0,4019896200.0,257498.0,0.19,0.29,7983.0,1.0,100.0,0.114,14142.0,52.96875,-5660380700.0,34.45,,,66.2,,5.61,265414.0,134749960.0,
20240819,-2.16,-2.9,34.92,-2.36,0.2,66.7,-0.1,-2.55,-0.85,1360.1,741313800.0,-596623200.0,254489.0,0.19,0.49,,1.0,300.0,0.348,11367.0,53.0,-117538300.0,33.6,-2.47,0.31,66.1,-0.1,-2.36,259141.0,134749960.0,-2.16
20240820,3.6,2.99,35.77,2.44,1.16,66.4,-0.4,0.66,0.83,1337.8,853398400.0,555634800.0,254214.0,0.19,0.42,-275.0,1.0,-600.0,-0.672,8936.0,53.0,-1389312500.0,34.45,2.53,1.07,65.8,-0.3,2.44,265473.0,134749960.0,3.6
20240821,-5.82,-3.56,34.73,-2.9,-2.92,67.4,1.0,-0.82,0.17,1332.0,3864571100.0,-7079342800.0,240378.0,0.18,0.1,-13836.0,1.0,400.0,0.476,10738.0,53.0,3203023200.0,33.41,-3.02,-2.8,66.7,0.9,-2.9,257762.0,134749960.0,-5.82
20240822,0.83,-0.78,34.51,-0.65,1.48,66.9,-0.5,-1.22,0.24,1332.4,4317969700.0,-3004877300.0,228912.0,0.17,0.32,-11466.0,1.0,-1400.0,-1.651,10403.0,53.03125,-1254486300.0,33.19,-0.66,1.49,66.2,-0.5,-0.65,256074.0,134749960.0,0.83
20240823,-3.77,-2.93,33.68,-2.38,-1.39,67.4,0.5,-1.15,-0.22,1335.9,-4343939900.0,2201632600.0,228313.0,0.17,0.0,-599.0,1.0,100.0,0.123,10251.0,53.09375,1686269800.0,32.37,-2.47,-1.3,66.7,0.5,-2.38,249977.0,134749960.0,-3.77
20240826,-1.96,-3.18,32.82,-2.57,0.61,67.2,-0.2,-1.51,-0.14,1340.1,-1471125900.0,422953000.0,213813.0,0.16,0.0,-14500.0,1.0,300.0,0.375,9352.0,53.0625,1042794100.0,31.51,-2.67,0.71,66.5,-0.2,-2.57,243557.0,134749960.0,-1.96
20240827,1.0,-2.56,32.14,-2.06,3.06,66.1,-1.0,-1.07,-0.32,1323.9,5984486700.0,-4913981000.0,207273.0,0.15,0.1,-6540.0,1.0,0.0,0.0,10035.0,53.0625,-1063077200.0,30.83,-2.13,3.13,65.4,-1.1,-2.06,238545.0,134749960.0,1.0
20240828,1.11,2.46,32.77,1.94,-0.83,66.4,0.3,1.71,0.02,1330.4,-4717354000.0,5466304700.0,208230.0,0.15,0.0,957.0,1.0,700.0,0.857,15693.0,53.125,-749114100.0,31.46,2.03,-0.92,65.7,0.3,1.94,243184.0,134749960.0,1.11
20240829,-6.0,-5.35,31.36,-4.29,-1.71,67.0,0.6,-2.19,-1.02,1334.7,5364036700.0,-7787069300.0,210273.0,0.16,0.0,2043.0,1.0,500.0,0.651,25616.0,53.0625,2313319400.0,30.06,-4.45,-1.55,66.3,0.6,-4.29,232743.0,134749960.0,-6.0
20240830,2.21,2.36,31.94,1.86,0.35,66.9,-0.1,1.89,0.45,1335.3,-2525068500.0,4215043700.0,211702.0,0.16,0.12,1429.0,1.0,900.0,1.146,16147.0,53.125,-1689778400.0,30.64,1.94,0.27,66.2,-0.1,1.86,237066.0,134749960.0,2.21
20240902,0.0,0.17,31.99,0.14,-0.14,66.9,0.0,-0.9,0.25,1334.8,2876185100.0,-2823566000.0,198321.0,0.15,0.02,-13381.0,1.0,100.0,0.127,9209.0,53.09375,-44218100.0,30.68,0.14,-0.14,66.2,0.0,0.14,237392.0,134749960.0,0.0
20240903,1.91,-3.28,31.16,-2.6,4.51,65.4,-1.5,-1.77,-0.61,1338.8,4781357700.0,-2259831200.0,205504.0,0.15,0.46,7183.0,1.0,-1000.0,-1.25,12275.0,53.125,-2495215600.0,29.85,-2.72,4.63,64.6,-1.6,-2.6,231224.0,134749960.0,1.91
20240904,-8.88,-8.02,29.18,-6.36,-2.52,66.3,0.9,-4.08,-3.15,1341.0,3035245300.0,-8117258000.0,211404.0,0.16,0.08,5900.0,1.0,700.0,0.96,16804.0,53.15625,4967577100.0,27.87,-6.62,-2.26,65.5,0.9,-6.36,216513.0,134749960.0,-8.88
20240905,-0.14,2.97,29.85,2.3,-2.44,67.1,0.8,-0.36,-0.21,1342.0,947536200.0,-1055178400.0,197845.0,0.15,0.43,-13559.0,1.0,-700.0,-0.962,11978.0,53.1875,72427900.0,28.55,2.41,-2.55,66.3,0.8,2.3,221485.0,134749960.0,-0.14
20240906,-2.75,-1.88,29.39,-1.52,-1.23,67.5,0.4,-1.79,-1.21,1335.8,372534100.0,-1199899100.0,182964.0,0.14,0.04,-14881.0,1.0,600.0,0.847,10726.0,53.21875,806650700.0,28.1,-1.55,-1.2,66.7,0.4,-1.52,218113.0,134749960.0,-2.75
20240909,-0.28,0.38,29.48,0.32,-0.6,67.7,0.2,-0.13,-0.33,1330.4,-2602591000.0,2177470700.0,183574.0,0.14,0.07,610.0,1.0,400.0,0.567,19420.0,53.21875,425761500.0,28.19,0.31,-0.59,66.9,0.2,0.32,218808.0,134749960.0,-0.28
20240910,1.42,-0.96,29.27,-0.73,2.15,67.0,-0.7,-0.91,-0.49,1339.5,-1336131800.0,1843604100.0,171345.0,0.13,0.18,-12229.0,1.0,-71400.0,-99.721,16379.0,53.1875,-493967900.0,27.97,-0.79,2.21,66.2,-0.7,-0.73,217203.0,134749960.0,1.42
20240911,1.26,1.09,29.51,0.83,0.43,66.9,-0.2,-0.15,-0.4,1344.3,-1644317600.0,2525662900.0,186144.0,0.14,0.38,14799.0,1.0,800.0,1.103,13843.0,53.15625,-880548500.0,28.22,0.89,0.37,66.1,-0.1,0.83,218998.0,134749960.0,1.26
20240912,6.76,7.38,31.22,5.78,0.98,66.6,-0.3,3.54,2.34,1340.3,5146339500.0,-1364641900.0,190633.0,0.14,0.01,4489.0,1.0,300.0,0.388,16948.0,53.15625,-3769290800.0,29.92,6.02,0.74,65.8,-0.3,5.78,231655.0,134749960.0,6.76
20240913,-0.52,-3.55,30.35,-2.78,2.26,65.8,-0.8,-1.89,0.13,1339.6,-522796300.0,751108700.0,189448.0,0.14,0.0,-1185.0,1.0,600.0,0.779,13547.0,53.1875,-233865200.0,29.05,-2.93,2.41,65.0,-0.8,-2.78,225216.0,134749960.0,-0.52
20240919,-5.58,,28.9,-4.78,-0.8,66.1,0.3,,,1331.0,-5832450600.0,1845899600.0,,,,,1.0,200.0,0.275,32402.0,53.1875,4108099200.0,27.58,,,65.2,,-4.78,214459.0,134749960.0,
20240920,4.13,2.81,29.52,2.17,1.96,65.4,-0.6,0.27,0.49,1331.8,187062500.0,3552867000.0,216995.0,0.16,0.07,,1.0,100.0,0.132,16068.0,53.125,-3738446900.0,28.21,2.27,1.86,64.6,-0.6,2.17,219104.0,134749960.0,4.13
20240923,4.89,3.12,30.24,2.43,2.46,64.6,-0.8,1.13,0.33,1329.9,-4920400600.0,4976875800.0,209753.0,0.16,0.0,-7242.0,1.0,-1200.0,-1.511,14615.0,53.125,-232107300.0,28.93,2.54,2.35,63.7,-0.9,2.43,224421.0,134749960.0,4.89
20240924,4.41,0.93,30.46,0.73,3.68,63.3,-1.3,2.01,1.14,1335.5,-514153100.0,1902984400.0,199972.0,0.15,0.0,-9781.0,1.0,-900.0,-1.086,13057.0,53.09375,-1464496800.0,29.15,0.76,3.65,62.4,-1.3,0.73,226051.0,134749960.0,4.41
20240925,-7.12,1.1,30.72,0.86,-7.98,66.2,2.9,0.7,-1.34,1334.3,-9995400800.0,5310533100.0,196683.0,0.15,0.01,-3289.0,1.0,900.0,1.169,18204.0,53.09375,4581384400.0,29.41,0.9,-8.02,65.4,3.0,0.86,227988.0,134749960.0,-7.12
20240926,11.04,9.44,33.01,7.44,3.6,65.1,-1.1,4.46,2.9,1328.4,1401450800.0,8519334200.0,195091.0,0.14,0.12,-1592.0,1.0,600.0,0.702,25328.0,53.0,-9981611600.0,31.69,7.76,3.28,64.4,-1.0,7.44,244960.0,134749960.0,11.04
20240927,-0.35,1.6,33.43,1.27,-1.62,65.7,0.6,1.12,-0.82,1329.7,1793874000.0,1102599400.0,194098.0,0.14,0.02,-993.0,1.0,-200.0,-0.235,15800.0,53.03125,-2910459500.0,32.12,1.34,-1.69,65.0,0.6,1.27,248077.0,134749960.0,-0.35
20240930,-5.16,-5.01,32.08,-4.04,-1.12,66.1,0.4,0.94,-2.13,1319.6,-1761137300.0,72532200.0,161599.0,0.12,0.43,-32499.0,1.0,800.0,0.99,13678.0,53.0625,1320911600.0,30.77,-4.19,-0.97,65.3,0.3,-4.04,238067.0,134749960.0,-5.16
20241002,-3.22,,31.12,-2.53,-0.69,66.1,0.1,,,1306.9,2559413400.0,-3673918900.0,158993.0,0.12,0.09,-2606.0,1.0,0.0,0.0,19262.0,53.03125,959767700.0,29.96,,,65.5,,-2.98,230980.0,134749960.0,
20241004,0.51,,31.86,2.35,-1.84,66.8,0.6,,,1320.1,-757890300.0,746947000.0,150892.0,0.11,0.01,,1.0,800.0,1.018,11169.0,53.0625,349131300.0,30.69,,,66.2,,2.35,236411.0,134749960.0,
20241007,3.05,6.2,33.43,4.93,-1.88,67.4,0.6,4.24,1.58,1333.3,-2231902900.0,3367925800.0,148183.0,0.11,0.05,,1.0,-80800.0,-99.753,11289.0,53.0625,-1153120200.0,32.27,5.15,-2.1,66.8,0.6,4.93,248075.0,134749960.0,3.05
20241008,-0.25,-3.73,32.42,-3.02,2.77,66.4,-0.9,-3.9,-0.61,1346.5,2875008000.0,-2331074900.0,147782.0,0.11,0.02,-401.0,1.0,200.0,0.248,10869.0,53.03125,-593294500.0,31.27,-3.12,2.87,65.9,-0.9,-3.02,240586.0,134749960.0,-0.25
20241010,4.08,,33.69,3.91,0.17,66.4,-0.1,,,1347.8,8592508900.0,-5160619000.0,144288.0,0.11,0.32,-3494.0,1.0,-1700.0,-2.021,15838.0,53.0625,-3404965000.0,32.54,,,65.9,,3.91,250000.0,134749960.0,
20241011,0.48,-0.37,33.58,-0.31,0.79,66.1,-0.3,-0.89,-0.09,1349.4,-872130900.0,1389954400.0,137189.0,0.1,0.04,,1.0,400.0,0.473,8104.0,53.125,-575479700.0,32.44,-0.31,0.79,65.6,-0.3,-0.31,249221.0,134749960.0,0.48
20241014,2.13,0.81,33.8,0.65,1.48,65.6,-0.5,1.35,1.02,1348.6,149265500.0,453132000.0,140899.0,0.1,0.0,3710.0,1.0,-100.0,-0.116,13683.0,53.09375,-594944800.0,32.66,0.67,1.46,65.1,-0.5,0.65,250838.0,134749960.0,2.13
20241015,0.12,2.88,34.59,2.33,-2.21,66.3,0.7,-0.06,0.39,1354.9,-11480904900.0,5192907900.0,133098.0,0.1,0.03,-7801.0,1.0,-100.0,-0.116,14335.0,53.09375,5915617000.0,33.45,2.42,-2.3,65.9,0.8,2.33,256692.0,134749960.0,0.12
20241016,-1.62,-2.18,33.97,-1.8,0.18,66.3,-0.1,-2.56,-0.88,1360.4,-11091382200.0,13542900800.0,120773.0,0.09,0.02,-12325.0,1.0,1000.0,1.176,29524.0,53.0,-2524404200.0,32.83,-1.84,0.22,65.8,-0.1,-1.8,252073.0,134749960.0,-1.62
20241017,2.35,3.87,35.03,3.13,-0.78,66.5,0.3,1.15,-0.04,1363.7,-10680681100.0,7202510100.0,89211.0,0.07,0.07,-31562.0,1.0,600.0,0.69,16014.0,52.90625,3050773000.0,33.9,3.25,-0.9,66.1,0.3,3.13,259973.0,134749960.0,2.35
20241018,1.61,-4.44,33.76,-3.63,5.24,64.7,-1.8,-1.44,-0.59,1366.5,-3012822400.0,5015371300.0,68024.0,0.05,0.01,-21187.0,1.0,500.0,0.566,14590.0,52.8125,-2074857700.0,32.62,-3.76,5.37,64.2,-1.9,-3.63,250534.0,134749960.0,1.61
20241021,-1.92,1.92,34.29,1.57,-3.49,65.9,1.2,0.56,0.43,1371.1,-8079546700.0,6617961500.0,69493.0,0.05,0.11,1469.0,1.0,500.0,0.577,13645.0,52.78125,1323692700.0,33.15,1.61,-3.53,65.5,1.3,1.57,254455.0,134749960.0,-1.92
20241022,-0.12,-1.62,33.84,-1.32,1.2,65.5,-0.4,-0.5,-1.31,1370.4,2427896400.0,-2482593600.0,48834.0,0.04,0.0,-20659.0,1.0,600.0,0.693,13628.0,52.71875,35586500.0,32.69,-1.37,1.25,65.0,-0.5,-1.32,251102.0,134749960.0,-0.12
20241023,6.35,4.37,35.11,3.77,2.58,64.6,-0.9,3.35,1.12,1380.1,-10491577900.0,17459412200.0,48834.0,0.04,0.24,0.0,1.0,500.0,0.543,14187.0,52.75,-6896432000.0,33.89,3.66,2.69,64.1,-0.9,3.77,260571.0,134749960.0,6.35
20241024,-2.28,1.12,35.46,0.98,-3.26,65.8,1.1,-1.97,-0.72,1382.0,-10880414500.0,8516595300.0,48833.0,0.04,0.0,-1.0,1.0,800.0,0.889,15535.0,52.6875,2285097300.0,34.21,0.94,-3.22,65.3,1.2,0.98,263134.0,134749960.0,-2.28
20241025,6.11,1.41,35.87,1.17,4.94,64.1,-1.7,1.22,0.09,1380.5,-13890199600.0,18278466000.0,49561.0,0.04,0.05,728.0,1.0,300.0,0.314,21605.0,52.59375,-4762737500.0,34.62,1.19,4.92,63.6,-1.7,1.17,266203.0,134749960.0,6.11
20241028,-2.93,-2.49,35.14,-2.02,-0.91,64.5,0.3,0.04,1.13,1384.4,-5103481400.0,2375347700.0,49561.0,0.04,0.17,0.0,1.0,600.0,0.647,13062.0,52.46875,2639059600.0,33.89,-2.11,-0.82,63.9,0.3,-2.02,260813.0,134749960.0,-2.93
20241029,-3.02,-2.91,34.28,-2.47,-0.55,64.7,0.2,-0.51,0.21,1387.0,-2568366200.0,-143208900.0,49561.0,0.04,0.05,0.0,1.0,100.0,0.111,9462.0,52.4375,2516031600.0,33.05,-2.46,-0.56,64.1,0.2,-2.47,254373.0,134749960.0,-3.02
20241030,-0.33,2.47,34.94,1.93,-2.26,65.4,0.8,-0.06,-0.92,1383.1,-1328726000.0,782948300.0,49561.0,0.04,0.08,0.0,1.0,600.0,0.67,9098.0,52.40625,182249500.0,33.74,2.08,-2.41,64.9,0.8,1.93,259275.0,134749960.0,-0.33
20241031,-5.36,-4.46,33.68,-3.61,-1.75,66.1,0.6,0.82,-1.45,1383.3,-9525923600.0,5631723800.0,49561.0,0.04,0.06,0.0,1.0,0.0,0.0,15108.0,52.40625,3392730000.0,32.47,-3.77,-1.59,65.5,0.6,-3.61,249916.0,134749960.0,-5.36
20241101,-1.06,-2.2,33.06,-1.83,0.77,65.8,-0.3,-1.35,-0.54,1379.3,-596286100.0,1724541000.0,49561.0,0.04,0.75,0.0,1.0,-100.0,-0.119,10893.0,52.34375,-945493300.0,31.87,-1.85,0.79,65.2,-0.3,-1.83,245338.0,134749960.0,-1.06
20241104,7.03,6.48,34.77,5.18,1.85,65.2,-0.6,1.51,1.83,1377.9,-1516284000.0,4843850800.0,49561.0,0.04,0.79,0.0,1.0,-700.0,-0.78,10078.0,52.34375,-3394965700.0,33.6,5.42,1.61,64.7,-0.5,5.18,258056.0,134749960.0,7.03
20241105,-0.78,-0.41,34.65,-0.35,-0.43,65.4,0.1,0.06,-0.47,1371.3,-1567189100.0,1525165900.0,49561.0,0.04,1.38,0.0,1.0,200.0,0.224,13917.0,52.34375,146510200.0,33.48,-0.34,-0.44,64.8,0.1,-0.35,257150.0,134749960.0,-0.78
20241106,3.7,1.35,35.02,1.06,2.64,64.4,-0.9,-0.69,-0.52,1377.8,1460510500.0,3624218500.0,49563.0,0.04,0.15,2.0,1.0,-100.0,-0.108,16107.0,52.3125,-5015389700.0,33.86,1.13,2.57,64.0,-0.8,1.06,259871.0,134749960.0,3.7
20241107,0.43,0.82,35.25,0.66,-0.23,64.5,0.1,-0.15,0.04,1391.5,-3110617200.0,4130334200.0,49563.0,0.04,0.74,0.0,1.0,200.0,0.216,10483.0,52.34375,-1037946000.0,34.1,0.7,-0.27,64.0,0.0,0.66,261581.0,134749960.0,0.43
20241108,2.48,1.57,35.7,1.28,1.2,64.1,-0.4,0.25,-0.14,1399.1,-2268664900.0,7086902000.0,49563.0,0.04,0.05,0.0,1.0,500.0,0.526,13664.0,52.3125,-4895957800.0,34.55,1.33,1.15,63.6,-0.4,1.28,264918.0,134749960.0,2.48
20241111,-2.63,-3.94,34.53,-3.27,0.64,63.9,-0.2,-2.6,-1.15,1385.4,783324200.0,73603700.0,49562.0,0.04,0.03,-1.0,1.0,100.0,0.108,9378.0,52.28125,-901277100.0,33.39,-3.34,0.71,63.4,-0.2,-3.27,256262.0,134749960.0,-2.63
20241112,-3.35,-3.53,33.52,-2.92,-0.43,64.0,0.2,-3.04,-1.94,1395.3,1975665400.0,-1422267900.0,49561.0,0.04,0.48,-1.0,1.0,200.0,0.223,12343.0,52.3125,-535596300.0,32.4,-2.99,-0.36,63.5,0.1,-2.92,248790.0,134749960.0,-3.35
20241113,-4.36,-1.56,33.09,-1.29,-3.07,65.1,1.1,-1.53,-2.64,1401.1,-2514438700.0,1007871400.0,85148.0,0.06,0.65,35587.0,1.0,-100.0,-0.117,10413.0,52.3125,1544623400.0,31.97,-1.32,-3.04,64.6,1.1,-1.29,245583.0,134749960.0,-4.36
20241114,-8.53,-5.41,31.64,-4.39,-4.14,66.6,1.5,-2.2,0.07,1407.3,1843763500.0,-7063587200.0,85904.0,0.06,0.1,756.0,1.0,200.0,0.255,16679.0,52.28125,4882923700.0,30.52,-4.52,-4.01,66.1,1.5,-4.39,234813.0,134749960.0,-8.53
20241115,-0.89,3.01,32.41,2.42,-3.31,67.7,1.1,1.29,-0.08,1406.4,-3221131500.0,812335900.0,102395.0,0.08,0.16,16491.0,1.0,-100.0,-0.129,15950.0,52.28125,2334913100.0,31.28,2.49,-3.38,67.2,1.1,2.42,240500.0,134749960.0,-0.89
20241118,1.55,-3.65,31.47,-2.91,4.46,66.2,-1.5,-1.38,2.16,1402.8,651842800.0,-876253700.0,91763.0,0.07,1.37,-10632.0,1.0,-500.0,-0.635,14690.0,52.25,178130300.0,30.33,-3.03,4.58,65.7,-1.5,-2.91,233509.0,134749960.0,1.55
20241119,-0.89,-0.64,31.31,-0.5,-0.39,66.4,0.1,0.15,0.12,1392.6,-191468000.0,-265704000.0,95074.0,0.07,0.26,3311.0,1.0,100.0,0.128,5702.0,52.25,447211200.0,30.17,-0.53,-0.36,65.8,0.1,-0.5,232342.0,134749960.0,-0.89
20241120,2.18,0.0,31.32,0.02,2.16,65.7,-0.7,-0.29,0.42,1392.0,-9075674600.0,6837264300.0,94359.0,0.07,0.32,-715.0,1.0,800.0,1.003,13776.0,52.25,2175519600.0,30.17,-0.0,2.18,65.1,-0.7,0.02,232398.0,134749960.0,2.18
20241121,0.75,-1.06,31.05,-0.84,1.59,65.1,-0.5,0.19,-0.07,1391.6,-3294501900.0,1704485800.0,92807.0,0.07,0.93,-1552.0,1.0,800.0,0.995,9452.0,52.15625,1322576600.0,29.91,-0.87,1.62,64.5,-0.6,-0.84,230455.0,134749960.0,0.75
20241122,8.83,4.68,32.21,3.72,5.11,63.4,-1.7,0.54,0.83,1398.1,-5010322600.0,9732064000.0,93230.0,0.07,0.11,423.0,1.0,-300.0,-0.343,31047.0,52.125,-5826790600.0,31.06,3.86,4.97,62.8,-1.7,3.72,239019.0,134749960.0,8.83
20241125,0.23,0.17,32.24,0.09,0.14,63.3,-0.0,0.63,1.32,1400.5,-934272900.0,-12751400.0,49579.0,0.04,0.57,-43651.0,1.0,-300.0,-0.342,9964.0,52.09375,487159400.0,31.11,0.14,0.09,62.8,0.0,0.09,239238.0,134749960.0,0.23
20241126,-3.53,0.06,32.26,0.06,-3.59,64.7,1.3,-0.29,-0.55,1398.2,-16849700.0,-1498589600.0,49580.0,0.04,0.42,1.0,1.0,400.0,0.473,8734.0,52.09375,1442891300.0,31.12,0.05,-3.58,64.1,1.3,0.06,239383.0,134749960.0,-3.53
20241127,-5.08,-4.97,30.97,-3.97,-1.11,65.1,0.4,-2.31,-0.69,1401.2,1953754500.0,-4754242400.0,49580.0,0.04,0.27,0.0,1.0,-800.0,-0.996,18310.0,52.0625,2873350000.0,29.84,-4.13,-0.95,64.5,0.4,-3.97,229870.0,134749960.0,-5.08
20241128,-7.85,-4.28,29.92,-3.4,-4.45,66.7,1.6,-0.8,0.06,1396.8,-10444429200.0,-2160230500.0,49580.0,0.04,0.28,0.0,1.0,0.0,0.0,18824.0,52.09375,12284520200.0,28.79,-3.53,-4.32,66.0,1.5,-3.4,222058.0,134749960.0,-7.85
20241129,-0.68,-0.74,29.74,-0.6,-0.08,66.7,0.0,-1.0,-1.95,1394.7,-589729600.0,-837948500.0,50335.0,0.04,0.0,755.0,1.0,500.0,0.68,9196.0,51.96875,1233822300.0,28.61,-0.61,-0.07,66.1,0.1,-0.6,220714.0,134749960.0,-0.68
20241202,-0.82,-0.69,29.58,-0.55,-0.27,66.8,0.1,-0.93,-0.06,1395.1,587932900.0,125689400.0,50335.0,0.04,0.43,0.0,1.0,600.0,0.823,11620.0,51.96875,-715947200.0,28.45,-0.57,-0.25,66.2,0.1,-0.55,219493.0,134749960.0,-0.82
