date,skhynix_shares,skhynix_price,skhynix_value,skhynix_conf,dreamus_shares,dreamus_price,dreamus_value,dreamus_conf,incross_shares,incross_price,incross_value,incross_conf,nanoentek_shares,nanoentek_price,nanoentek_value,nanoentek_conf,krafton_shares,krafton_price,krafton_value,krafton_conf,nexus_shares,nexus_price,nexus_value,nexus_conf,ionq_shares,ionq_price_usd,usdkrw,ionq_value,ionq_conf,total_listed_value,total_listed_value_trillion
20240123,146100000,140800.0,20570880000000.0,confirmed,29246387,17100.0,500113217700.0,confirmed,4631251,11650.0,53954074150.0,confirmed,0,3515.0,0.0,confirmed,1085600,204000.0,221462400000.0,confirmed,0,1615.0,0.0,none,0,11.720000267028809,1338.739990234375,0.0,none,21346409691850.0,21.3464
20240124,146100000,141500.0,20673150000000.0,confirmed,29246387,16325.0,477447267775.0,confirmed,4631251,11270.0,52194198770.0,confirmed,0,3490.0,0.0,confirmed,1085600,207500.0,225262000000.0,confirmed,0,1598.0,0.0,none,0,11.75,1336.780029296875,0.0,none,21428053466545.0,21.4281
20240125,146100000,137400.0,20074140000000.0,confirmed,29246387,16100.0,470866830700.0,confirmed,4631251,11270.0,52194198770.0,confirmed,0,3500.0,0.0,confirmed,1085600,207000.0,224719200000.0,confirmed,0,1591.0,0.0,none,0,11.069999694824219,1329.8900146484375,0.0,none,20821920229470.0,20.8219
20240126,146100000,136000.0,19869600000000.0,confirmed,29246387,16575.0,484758864525.0,confirmed,4631251,11350.0,52564698850.0,confirmed,0,3500.0,0.0,confirmed,1085600,210500.0,228518800000.0,confirmed,0,1800.0,0.0,none,0,11.279999732971191,1336.030029296875,0.0,none,20635442363375.0,20.6354
20240129,146100000,135000.0,19723500000000.0,confirmed,29246387,16125.0,471597990375.0,confirmed,4631251,11090.0,51360573590.0,confirmed,0,3525.0,0.0,confirmed,1085600,212500.0,230690000000.0,confirmed,0,1905.0,0.0,none,0,11.010000228881836,1336.760009765625,0.0,none,20477148563965.0,20.4771
20240130,146100000,136900.0,20001090000000.0,confirmed,29246387,16500.0,482565385500.0,confirmed,4631251,10880.0,50388010880.0,confirmed,0,3520.0,0.0,confirmed,1085600,218500.0,237203600000.0,confirmed,0,1920.0,0.0,none,0,11.210000038146973,1333.2099609375,0.0,none,20771246996380.0,20.7712
20240131,146100000,134700.0,19679670000000.0,confirmed,29246387,16400.0,479640746800.0,confirmed,4631251,10920.0,50573260920.0,confirmed,0,3395.0,0.0,confirmed,1085600,214500.0,232861200000.0,confirmed,0,1989.0,0.0,none,0,10.6899995803833,1326.6199951171875,0.0,none,20442745207720.0,20.4427
20240201,146100000,132700.0,19387470000000.0,confirmed,29246387,16125.0,471597990375.0,confirmed,4631251,10990.0,50897448490.0,confirmed,0,3335.0,0.0,confirmed,1085600,214000.0,232318400000.0,confirmed,0,1975.0,0.0,none,0,10.270000457763672,1333.9100341796875,0.0,none,20142283838865.0,20.1423
20240202,146100000,134900.0,19708890000000.0,confirmed,29246387,16175.0,473060309725.0,confirmed,4631251,11140.0,51592136140.0,confirmed,0,3420.0,0.0,confirmed,1085600,223000.0,242088800000.0,confirmed,0,1967.0,0.0,none,0,10.239999771118164,1328.949951171875,0.0,none,20475631245865.0,20.4756
20240205,146100000,132300.0,19329030000000.0,confirmed,29246387,15450.0,451856679150.0,confirmed,4631251,10920.0,50573260920.0,confirmed,0,3405.0,0.0,confirmed,1085600,220000.0,238832000000.0,confirmed,0,1995.0,0.0,none,0,10.270000457763672,1337.72998046875,0.0,none,20070291940070.0,20.0703
20240206,146100000,138000.0,20161800000000.0,confirmed,29246387,15200.0,444545082400.0,confirmed,4631251,10970.0,50804823470.0,confirmed,0,3390.0,0.0,confirmed,1085600,211500.0,229604400000.0,confirmed,0,2060.0,0.0,none,0,9.869999885559082,1333.3900146484375,0.0,none,20886754305870.0,20.8868
20240207,146100000,138000.0,20161800000000.0,confirmed,29246387,15325.0,448200880775.0,confirmed,4631251,10910.0,50526948410.0,confirmed,0,3400.0,0.0,confirmed,1085600,212000.0,230147200000.0,confirmed,0,1917.0,0.0,none,0,10.4399995803833,1326.7900390625,0.0,none,20890675029185.0,20.8907
20240208,146100000,142800.0,20863080000000.0,confirmed,29246387,15575.0,455512477525.0,confirmed,4631251,10850.0,50249073350.0,confirmed,0,3380.0,0.0,confirmed,1085600,214000.0,232318400000.0,confirmed,0,1948.0,0.0,none,0,10.40999984741211,1327.6199951171875,0.0,none,21601159950875.0,21.6012
20240213,146100000,150000.0,21915000000000.0,confirmed,29246387,15650.0,457705956550.0,confirmed,4631251,10930.0,50619573430.0,confirmed,0,3425.0,0.0,confirmed,1085600,230000.0,249688000000.0,confirmed,0,1969.0,0.0,none,0,11.619999885559082,1328.5,0.0,none,22673013529980.0,22.673
20240214,146100000,148700.0,21725070000000.0,confirmed,29246387,15875.0,464286393625.0,confirmed,4631251,11110.0,51453198610.0,confirmed,0,3425.0,0.0,confirmed,1085600,239500.0,260001200000.0,confirmed,0,1975.0,0.0,none,0,10.539999961853027,1340.7900390625,0.0,none,22500810792235.0,22.5008
20240215,146100000,148700.0,21725070000000.0,confirmed,29246387,16225.0,474522629075.0,confirmed,4631251,11000.0,50943761000.0,confirmed,0,3430.0,0.0,confirmed,1085600,238000.0,258372800000.0,confirmed,0,2080.0,0.0,none,0,10.930000305175781,1326.0,0.0,none,22508909190075.0,22.5089
20240216,146100000,146800.0,21447480000000.0,confirmed,29246387,16050.0,469404511350.0,confirmed,4631251,10940.0,50665885940.0,confirmed,0,3595.0,0.0,confirmed,1085600,237500.0,257830000000.0,confirmed,0,2080.0,0.0,none,0,11.010000228881836,1327.6600341796875,0.0,none,22225380397290.0,22.2254
20240219,146100000,151300.0,22104930000000.0,confirmed,29246387,16500.0,482565385500.0,confirmed,4631251,11240.0,52055261240.0,confirmed,0,4670.0,0.0,confirmed,1085600,235000.0,255116000000.0,confirmed,0,2045.0,0.0,none,0,10.819999694824219,1331.5799560546875,0.0,none,22894666646740.0,22.8947
20240220,146100000,149600.0,21856560000000.0,confirmed,29246387,16375.0,478909587125.0,confirmed,4631251,11240.0,52055261240.0,confirmed,0,5130.0,0.0,confirmed,1085600,232000.0,251859200000.0,confirmed,0,2035.0,0.0,none,0,10.819999694824219,1333.3399658203125,0.0,none,22639384048365.0,22.6394
20240221,146100000,149000.0,21768900000000.0,confirmed,29246387,16225.0,474522629075.0,confirmed,4631251,11170.0,51731073670.0,confirmed,0,4740.0,0.0,confirmed,1085600,226000.0,245345600000.0,confirmed,0,1989.0,0.0,none,0,10.619999885559082,1333.75,0.0,none,22540499302745.0,22.5405
20240222,146100000,156500.0,22864650000000.0,confirmed,29246387,16025.0,468673351675.0,confirmed,4631251,11090.0,51360573590.0,confirmed,0,4520.0,0.0,confirmed,1085600,225000.0,244260000000.0,confirmed,0,1979.0,0.0,none,0,10.630000114440918,1332.8699951171875,0.0,none,23628943925265.0,23.6289
20240223,146100000,161400.0,23580540000000.0,confirmed,29246387,16475.0,481834225825.0,confirmed,4631251,11140.0,51592136140.0,confirmed,0,4440.0,0.0,confirmed,1085600,224500.0,243717200000.0,confirmed,0,1998.0,0.0,none,0,10.989999771118164,1327.1700439453125,0.0,none,24357683561965.0,24.3577
20240226,146100000,161800.0,23638980000000.0,confirmed,29246387,16775.0,490608141925.0,confirmed,4631251,11180.0,51777386180.0,confirmed,0,4250.0,0.0,confirmed,1085600,217500.0,236118000000.0,confirmed,0,1998.0,0.0,none,0,10.649999618530273,1330.0,0.0,none,24417483528105.0,24.4175
20240227,146100000,153800.0,22470180000000.0,confirmed,29246387,16225.0,474522629075.0,confirmed,4631251,10950.0,50712198450.0,confirmed,0,3965.0,0.0,confirmed,1085600,224000.0,243174400000.0,confirmed,0,2020.0,0.0,none,0,11.239999771118164,1331.719970703125,0.0,none,23238589227525.0,23.2386
20240228,146100000,158000.0,23083800000000.0,confirmed,29246387,15975.0,467211032325.0,confirmed,4631251,10770.0,49878573270.0,confirmed,0,3910.0,0.0,confirmed,1085600,225000.0,244260000000.0,confirmed,0,1990.0,0.0,none,0,11.569999694824219,1331.7900390625,0.0,none,23845149605595.0,23.8451
20240229,146100000,156200.0,22820820000000.0,confirmed,29246387,15800.0,462092914600.0,confirmed,4631251,10760.0,49832260760.0,confirmed,0,3855.0,0.0,confirmed,1085600,227000.0,246431200000.0,confirmed,0,1966.0,0.0,none,0,11.260000228881836,1333.3800048828125,0.0,none,23579176375360.0,23.5792
20240304,146100000,166500.0,24325650000000.0,confirmed,29246387,16525.0,483296545175.0,confirmed,4631251,10710.0,49600698210.0,confirmed,0,3815.0,0.0,confirmed,1085600,217500.0,236118000000.0,confirmed,0,1980.0,0.0,none,0,10.65999984741211,1330.9000244140625,0.0,none,25094665243385.0,25.0947
20240305,146100000,165800.0,24223380000000.0,confirmed,29246387,16325.0,477447267775.0,confirmed,4631251,10420.0,48257635420.0,confirmed,0,3740.0,0.0,confirmed,1085600,218000.0,236660800000.0,confirmed,0,1990.0,0.0,none,0,10.09000015258789,1328.93994140625,0.0,none,24985745703195.0,24.9857
20240306,146100000,162900.0,23799690000000.0,confirmed,29246387,15850.0,463555233950.0,confirmed,4631251,10250.0,47470322750.0,confirmed,0,3745.0,0.0,confirmed,1085600,213000.0,231232800000.0,confirmed,0,1860.0,0.0,none,0,9.369999885559082,1333.4300537109375,0.0,none,24541948356700.0,24.5419
20240307,146100000,164900.0,24091890000000.0,confirmed,29246387,15900.0,465017553300.0,confirmed,4631251,10270.0,47562947770.0,confirmed,0,3815.0,0.0,confirmed,1085600,216000.0,234489600000.0,confirmed,0,1859.0,0.0,none,0,9.920000076293945,1327.0899658203125,0.0,none,24838960101070.0,24.839
20240308,146100000,171900.0,25114590000000.0,confirmed,29246387,16250.0,475253788750.0,confirmed,4631251,10210.0,47285072710.0,confirmed,0,3775.0,0.0,confirmed,1085600,222000.0,241003200000.0,confirmed,0,1833.0,0.0,none,0,10.899999618530273,1321.1800537109375,0.0,none,25878132061460.0,25.8781
20240311,146100000,166600.0,24340260000000.0,confirmed,29246387,16200.0,473791469400.0,confirmed,4631251,10380.0,48072385380.0,confirmed,0,3860.0,0.0,confirmed,1085600,232500.0,252402000000.0,confirmed,0,1786.0,0.0,none,0,10.8100004196167,1315.97998046875,0.0,none,25114525854780.0,25.1145
20240312,146100000,165700.0,24208770000000.0,confirmed,29246387,16325.0,477447267775.0,confirmed,4631251,10410.0,48211322910.0,confirmed,0,3835.0,0.0,confirmed,1085600,234000.0,254030400000.0,confirmed,0,1754.0,0.0,none,0,9.789999961853027,1310.5400390625,0.0,none,24988458990685.0,24.9885
20240313,146100000,163600.0,23901960000000.0,confirmed,29246387,16075.0,470135671025.0,confirmed,4631251,10420.0,48257635420.0,confirmed,0,3815.0,0.0,confirmed,1085600,239000.0,259458400000.0,confirmed,0,1797.0,0.0,none,0,9.869999885559082,1311.1500244140625,0.0,none,24679811706445.0,24.6798
20240314,146100000,161900.0,23653590000000.0,confirmed,29246387,15875.0,464286393625.0,confirmed,4631251,10430.0,48303947930.0,confirmed,0,3785.0,0.0,confirmed,1085600,235000.0,255116000000.0,confirmed,0,1833.0,0.0,none,0,9.630000114440918,1313.6500244140625,0.0,none,24421296341555.0,24.4213
20240315,146100000,161200.0,23551320000000.0,confirmed,29246387,16150.0,472329150050.0,confirmed,4631251,10250.0,47470322750.0,confirmed,0,3750.0,0.0,confirmed,1085600,230500.0,250230800000.0,confirmed,0,1823.0,0.0,none,0,9.199999809265137,1321.9200439453125,0.0,none,24321350272800.0,24.3214
20240318,146100000,164300.0,24004230000000.0,confirmed,29246387,16025.0,468673351675.0,confirmed,4631251,10230.0,47377697730.0,confirmed,0,3820.0,0.0,confirmed,1085600,238000.0,258372800000.0,confirmed,0,1799.0,0.0,none,0,9.3100004196167,1329.3399658203125,0.0,none,24778653849405.0,24.7787
20240319,146100000,160200.0,23405220000000.0,confirmed,29246387,15650.0,457705956550.0,confirmed,4631251,10130.0,46914572630.0,confirmed,0,3815.0,0.0,confirmed,1085600,237000.0,257287200000.0,confirmed,0,1773.0,0.0,none,0,9.539999961853027,1336.0899658203125,0.0,none,24167127729180.0,24.1671
20240320,146100000,156500.0,22864650000000.0,confirmed,29246387,15350.0,448932040450.0,confirmed,4631251,10010.0,46358822510.0,confirmed,0,3925.0,0.0,confirmed,1085600,237500.0,257830000000.0,confirmed,0,1720.0,0.0,none,0,9.239999771118164,1337.02001953125,0.0,none,23617770862960.0,23.6178
20240321,146100000,170000.0,24837000000000.0,confirmed,29246387,15100.0,441620443700.0,confirmed,4631251,10080.0,46683010080.0,confirmed,0,3845.0,0.0,confirmed,1085600,240500.0,261086800000.0,confirmed,0,1693.0,0.0,none,0,9.579999923706055,1330.1099853515625,0.0,none,25586390253780.0,25.5864
20240322,146100000,169800.0,24807780000000.0,confirmed,29246387,15025.0,439426964675.0,confirmed,4631251,10070.0,46636697570.0,confirmed,0,3875.0,0.0,confirmed,1085600,236000.0,256201600000.0,confirmed,0,1725.0,0.0,none,0,9.420000076293945,1334.6800537109375,0.0,none,25550045262245.0,25.55
20240325,146100000,169400.0,24749340000000.0,confirmed,29246387,15425.0,451125519475.0,confirmed,4631251,10010.0,46358822510.0,confirmed,0,4010.0,0.0,confirmed,1085600,240000.0,260544000000.0,confirmed,0,1707.0,0.0,none,0,9.390000343322754,1343.5999755859375,0.0,none,25507368341985.0,25.5074
20240326,146100000,176600.0,25801260000000.0,confirmed,29246387,15300.0,447469721100.0,confirmed,4631251,10100.0,46775635100.0,confirmed,0,3870.0,0.0,confirmed,1085600,246500.0,267600400000.0,confirmed,0,1716.0,0.0,none,0,9.550000190734863,1339.1300048828125,0.0,none,26563105756200.0,26.5631
20240327,146100000,181200.0,26473320000000.0,confirmed,29246387,15100.0,441620443700.0,confirmed,4631251,10120.0,46868260120.0,confirmed,0,3775.0,0.0,confirmed,1085600,257000.0,278999200000.0,confirmed,0,1718.0,0.0,none,0,9.109999656677246,1343.06005859375,0.0,none,27240807903820.0,27.2408
20240328,146100000,178200.0,26035020000000.0,confirmed,29246387,15000.0,438695805000.0,confirmed,4631251,9950.0,46080947450.0,confirmed,0,3715.0,0.0,confirmed,1085600,250000.0,271400000000.0,confirmed,0,1707.0,0.0,none,0,9.550000190734863,1349.800048828125,0.0,none,26791196752450.0,26.7912
20240329,146100000,183000.0,26736300000000.0,confirmed,29246387,15025.0,439426964675.0,confirmed,4631251,9960.0,46127259960.0,confirmed,0,3590.0,0.0,confirmed,1085600,247000.0,268143200000.0,confirmed,0,1698.0,0.0,none,0,9.989999771118164,1349.800048828125,0.0,none,27489997424635.0,27.49
20240401,146100000,185500.0,27101550000000.0,confirmed,29246387,15075.0,440889284025.0,confirmed,4631251,10050.0,46544072550.0,confirmed,0,3630.0,0.0,confirmed,1085600,250500.0,271942800000.0,confirmed,0,1699.0,0.0,none,0,9.989999771118164,1355.530029296875,0.0,none,27860926156575.0,27.8609
20240402,146100000,186300.0,27218430000000.0,confirmed,29246387,14750.0,431384208250.0,confirmed,4631251,9990.0,46266197490.0,confirmed,0,3515.0,0.0,confirmed,1085600,252000.0,273571200000.0,confirmed,0,1687.0,0.0,none,0,9.989999771118164,1350.72998046875,0.0,none,27969651605740.0,27.9697
20240403,146100000,179200.0,26181120000000.0,confirmed,29246387,14725.0,430653048575.0,confirmed,4631251,10020.0,46405135020.0,confirmed,0,3485.0,0.0,confirmed,1085600,253500.0,275199600000.0,confirmed,0,1689.0,0.0,none,0,9.359999656677246,1344.8399658203125,0.0,none,26933377783595.0,26.9334
20240404,146100000,188000.0,27466800000000.0,confirmed,29246387,14750.0,431384208250.0,confirmed,4631251,10020.0,46405135020.0,confirmed,0,3500.0,0.0,confirmed,1085600,253000.0,274656800000.0,confirmed,0,1676.0,0.0,none,0,9.319999694824219,1351.3599853515625,0.0,none,28219246143270.0,28.2192
20240405,146100000,182800.0,26707080000000.0,confirmed,29246387,14750.0,431384208250.0,confirmed,4631251,10000.0,46312510000.0,confirmed,0,3475.0,0.0,confirmed,1085600,249500.0,270857200000.0,confirmed,0,1679.0,0.0,none,0,9.119999885559082,1351.3599853515625,0.0,none,27455633918250.0,27.4556
20240408,146100000,181200.0,26473320000000.0,confirmed,29246387,14425.0,421879132475.0,confirmed,4631251,9830.0,45525197330.0,confirmed,0,3460.0,0.0,confirmed,1085600,243500.0,264343600000.0,confirmed,0,1649.0,0.0,none,0,9.210000038146973,1354.219970703125,0.0,none,27205067929805.0,27.2051
20240409,146100000,182900.0,26721690000000.0,confirmed,29246387,14200.0,415298695400.0,confirmed,4631251,9910.0,45895697410.0,confirmed,0,3425.0,0.0,confirmed,1085600,242000.0,262715200000.0,confirmed,0,1654.0,0.0,none,0,8.369999885559082,1348.5400390625,0.0,none,27445599592810.0,27.4456
20240411,146100000,188400.0,27525240000000.0,confirmed,29246387,13875.0,405793619625.0,confirmed,4631251,9880.0,45756759880.0,confirmed,0,3395.0,0.0,confirmed,1085600,247500.0,268686000000.0,confirmed,0,1639.0,0.0,none,0,8.0,1367.8399658203125,0.0,none,28245476379505.0,28.2455
20240412,146100000,187400.0,27379140000000.0,confirmed,29246387,14150.0,413836376050.0,confirmed,4631251,9860.0,45664134860.0,confirmed,0,3350.0,0.0,confirmed,1085600,238500.0,258915600000.0,confirmed,0,1648.0,0.0,none,0,8.239999771118164,1367.8399658203125,0.0,none,28097556110910.0,28.0976
20240415,146100000,188200.0,27496020000000.0,confirmed,29246387,13700.0,400675501900.0,confirmed,4631251,9640.0,44645259640.0,confirmed,0,3280.0,0.0,confirmed,1085600,247000.0,268143200000.0,confirmed,0,1610.0,0.0,none,0,8.029999732971191,1387.6700439453125,0.0,none,28209483961540.0,28.2095
20240416,146100000,179100.0,26166510000000.0,confirmed,29246387,13475.0,394095064825.0,confirmed,4631251,9430.0,43672696930.0,confirmed,0,3190.0,0.0,confirmed,1085600,254000.0,275742400000.0,confirmed,0,1569.0,0.0,none,0,7.53000020980835,1387.3399658203125,0.0,none,26880020161755.0,26.88
20240417,146100000,178700.0,26108070000000.0,confirmed,29246387,13500.0,394826224500.0,confirmed,4631251,9170.0,42468571670.0,confirmed,0,3170.0,0.0,confirmed,1085600,253000.0,274656800000.0,confirmed,0,1584.0,0.0,none,0,7.519999980926514,1379.5400390625,0.0,none,26820021596170.0,26.82
20240418,146100000,182300.0,26634030000000.0,confirmed,29246387,13925.0,407255938975.0,confirmed,4631251,9230.0,42746446730.0,confirmed,0,3245.0,0.0,confirmed,1085600,260000.0,282256000000.0,confirmed,0,1584.0,0.0,none,0,7.28000020980835,1379.4000244140625,0.0,none,27366288385705.0,27.3663
20240419,146100000,173300.0,25319130000000.0,confirmed,29246387,13700.0,400675501900.0,confirmed,4631251,9050.0,41912821550.0,confirmed,0,3185.0,0.0,confirmed,1085600,254000.0,275742400000.0,confirmed,0,1585.0,0.0,none,0,7.369999885559082,1379.4000244140625,0.0,none,26037460723450.0,26.0375
20240422,146100000,171600.0,25070760000000.0,confirmed,29246387,13750.0,402137821250.0,confirmed,4631251,9150.0,42375946650.0,confirmed,0,3220.0,0.0,confirmed,1085600,259000.0,281170400000.0,confirmed,0,1585.0,0.0,none,0,7.090000152587891,1378.8399658203125,0.0,none,25796444167900.0,25.7964
20240423,146100000,171000.0,24983100000000.0,confirmed,29246387,13675.0,399944342225.0,confirmed,4631251,9080.0,42051759080.0,confirmed,0,3210.0,0.0,confirmed,0,238000.0,0.0,confirmed,0,1577.0,0.0,none,0,7.489999771118164,1370.47998046875,0.0,none,25425096101305.0,25.4251
20240424,146100000,179800.0,26268780000000.0,confirmed,29246387,14175.0,414567535725.0,confirmed,4631251,9270.0,42931696770.0,confirmed,0,3280.0,0.0,confirmed,0,240000.0,0.0,confirmed,0,1574.0,0.0,none,0,7.96999979019165,1376.969970703125,0.0,none,26726279232495.0,26.7263
20240425,146100000,170600.0,24924660000000.0,confirmed,29246387,13750.0,402137821250.0,confirmed,4631251,9160.0,42422259160.0,confirmed,0,3275.0,0.0,confirmed,0,225500.0,0.0,confirmed,0,1559.0,0.0,none,0,8.199999809265137,1371.699951171875,0.0,none,25369220080410.0,25.3692
20240426,146100000,177800.0,25976580000000.0,confirmed,29246387,13825.0,404331300275.0,confirmed,4631251,9220.0,42700134220.0,confirmed,0,3320.0,0.0,confirmed,0,229500.0,0.0,confirmed,0,1566.0,0.0,none,0,8.180000305175781,1371.699951171875,0.0,none,26423611434495.0,26.4236
20240429,146100000,175900.0,25698990000000.0,confirmed,29246387,13800.0,403600140600.0,confirmed,4631251,9260.0,42885384260.0,confirmed,0,3350.0,0.0,confirmed,0,240000.0,0.0,confirmed,0,1561.0,0.0,none,0,8.970000267028809,1374.6400146484375,0.0,none,26145475524860.0,26.1455
20240430,146100000,174200.0,25450620000000.0,confirmed,29246387,14000.0,409449418000.0,confirmed,4631251,9290.0,43024321790.0,confirmed,0,3335.0,0.0,confirmed,0,239500.0,0.0,confirmed,0,1567.0,0.0,none,0,8.920000076293945,1385.4599609375,0.0,none,25903093739790.0,25.9031
20240502,146100000,173600.0,25362960000000.0,confirmed,29246387,14275.0,417492174425.0,confirmed,4631251,9440.0,43719009440.0,confirmed,0,3325.0,0.0,confirmed,0,243000.0,0.0,confirmed,0,1685.0,0.0,none,0,8.75,1364.6400146484375,0.0,none,25824171183865.0,25.8242
20240503,146100000,173200.0,25304520000000.0,confirmed,29246387,14425.0,421879132475.0,confirmed,4631251,9310.0,43116946810.0,confirmed,0,3320.0,0.0,confirmed,0,251000.0,0.0,confirmed,0,1697.0,0.0,none,0,9.0,1364.6400146484375,0.0,none,25769516079285.0,25.7695
20240507,146100000,179600.0,26239560000000.0,confirmed,29246387,14250.0,416761014750.0,confirmed,4631251,9050.0,41912821550.0,confirmed,0,3335.0,0.0,confirmed,0,257500.0,0.0,confirmed,0,1800.0,0.0,none,0,9.279999732971191,1357.72998046875,0.0,none,26698233836300.0,26.6982
20240508,146100000,178000.0,26005800000000.0,confirmed,29246387,14750.0,431384208250.0,confirmed,4631251,9050.0,41912821550.0,confirmed,0,3320.0,0.0,confirmed,0,260000.0,0.0,confirmed,0,1807.0,0.0,none,0,8.630000114440918,1361.93994140625,0.0,none,26479097029800.0,26.4791
20240509,146100000,175400.0,25625940000000.0,confirmed,29246387,14500.0,424072611500.0,confirmed,4631251,9000.0,41681259000.0,confirmed,0,3330.0,0.0,confirmed,0,263500.0,0.0,confirmed,0,1901.0,0.0,none,0,8.779999732971191,1365.4000244140625,0.0,none,26091693870500.0,26.0917
20240510,146100000,179900.0,26283390000000.0,confirmed,29246387,14650.0,428459569550.0,confirmed,4631251,8930.0,41357071430.0,confirmed,0,3325.0,0.0,confirmed,0,259000.0,0.0,confirmed,0,1895.0,0.0,none,0,9.199999809265137,1365.4000244140625,0.0,none,26753206640980.0,26.7532
20240513,146100000,183800.0,26853180000000.0,confirmed,29246387,14625.0,427728409875.0,confirmed,4631251,8800.0,40755008800.0,confirmed,0,3245.0,0.0,confirmed,0,259500.0,0.0,confirmed,0,1879.0,0.0,none,0,8.710000038146973,1363.7900390625,0.0,none,27321663418675.0,27.3217
20240514,146100000,185300.0,27072330000000.0,confirmed,29246387,14375.0,420416813125.0,confirmed,4631251,8920.0,41310758920.0,confirmed,0,3710.0,0.0,confirmed,0,257000.0,0.0,confirmed,0,1821.0,0.0,none,0,8.770000457763672,1362.550048828125,0.0,none,27534057572045.0,27.5341
20240516,146100000,193000.0,28197300000000.0,confirmed,29246387,14125.0,413105216375.0,confirmed,4631251,8880.0,41125508880.0,confirmed,0,3725.0,0.0,confirmed,0,258500.0,0.0,confirmed,0,1896.0,0.0,none,0,9.0,1346.0400390625,0.0,none,28651530725255.0,28.6515
20240517,146100000,189900.0,27744390000000.0,confirmed,29246387,13800.0,403600140600.0,confirmed,4631251,8730.0,40430821230.0,confirmed,0,3580.0,0.0,confirmed,0,258000.0,0.0,confirmed,0,1948.0,0.0,none,0,8.710000038146973,1346.0400390625,0.0,none,28188420961830.0,28.1884
20240520,146100000,190100.0,27773610000000.0,confirmed,29246387,13525.0,395557384175.0,confirmed,4631251,8450.0,39134070950.0,confirmed,0,3520.0,0.0,confirmed,0,252500.0,0.0,confirmed,0,1941.0,0.0,none,0,8.779999732971191,1360.1600341796875,0.0,none,28208301455125.0,28.2083
20240521,146100000,192000.0,28051200000000.0,confirmed,29246387,13650.0,399213182550.0,confirmed,4631251,8260.0,38254133260.0,confirmed,0,3560.0,0.0,confirmed,0,252500.0,0.0,confirmed,0,1959.0,0.0,none,0,8.880000114440918,1363.4200439453125,0.0,none,28488667315810.0,28.4887
20240522,146100000,197700.0,28883970000000.0,confirmed,29246387,13450.0,393363905150.0,confirmed,4631251,8250.0,38207820750.0,confirmed,0,3400.0,0.0,confirmed,0,254500.0,0.0,confirmed,0,1945.0,0.0,none,0,8.479999542236328,1365.81005859375,0.0,none,29315541725900.0,29.3155
20240523,146100000,200000.0,29220000000000.0,confirmed,29246387,13400.0,391901585800.0,confirmed,4631251,8380.0,38809883380.0,confirmed,0,3385.0,0.0,confirmed,0,256000.0,0.0,confirmed,0,1931.0,0.0,none,0,8.600000381469727,1367.6199951171875,0.0,none,29650711469180.0,29.6507
20240524,146100000,198600.0,29015460000000.0,confirmed,29246387,13700.0,400675501900.0,confirmed,4631251,8170.0,37837320670.0,confirmed,0,3380.0,0.0,confirmed,0,260000.0,0.0,confirmed,0,1893.0,0.0,none,0,8.319999694824219,1367.6199951171875,0.0,none,29453972822570.0,29.454
20240527,146100000,201500.0,29439150000000.0,confirmed,29246387,13450.0,393363905150.0,confirmed,4631251,8110.0,37559445610.0,confirmed,0,3380.0,0.0,confirmed,0,260000.0,0.0,confirmed,0,1873.0,0.0,none,0,8.430000305175781,1360.9300537109375,0.0,none,29870073350760.0,29.8701
20240528,146100000,202500.0,29585250000000.0,confirmed,29246387,13725.0,401406661575.0,confirmed,4631251,8110.0,37559445610.0,confirmed,0,3365.0,0.0,confirmed,0,246500.0,0.0,confirmed,0,1823.0,0.0,none,0,8.430000305175781,1362.760009765625,0.0,none,30024216107185.0,30.0242
20240529,146100000,202500.0,29585250000000.0,confirmed,29246387,13725.0,401406661575.0,confirmed,4631251,8020.0,37142633020.0,confirmed,0,3295.0,0.0,confirmed,0,244000.0,0.0,confirmed,0,1730.0,0.0,none,0,8.279999732971191,1370.550048828125,0.0,none,30023799294595.0,30.0238
20240530,146100000,195700.0,28591770000000.0,confirmed,29246387,13400.0,391901585800.0,confirmed,4631251,7870.0,36447945370.0,confirmed,0,3275.0,0.0,confirmed,0,251000.0,0.0,confirmed,0,1709.0,0.0,none,0,8.140000343322754,1375.6199951171875,0.0,none,29020119531170.0,29.0201
20240531,146100000,189200.0,27642120000000.0,confirmed,29246387,13350.0,390439266450.0,confirmed,4631251,7940.0,36772132940.0,confirmed,0,3275.0,0.0,confirmed,0,250000.0,0.0,confirmed,0,1704.0,0.0,none,0,8.399999618530273,1375.6199951171875,0.0,none,28069331399390.0,28.0693
20240603,146100000,194200.0,28372620000000.0,confirmed,29246387,13625.0,398482022875.0,confirmed,4631251,8090.0,37466820590.0,confirmed,0,3335.0,0.0,confirmed,0,247500.0,0.0,confirmed,0,1700.0,0.0,none,0,8.149999618530273,1370.7900390625,0.0,none,28808568843465.0,28.8086
20240604,146100000,193300.0,28241130000000.0,confirmed,29246387,13575.0,397019703525.0,confirmed,4631251,8040.0,37235258040.0,confirmed,0,3320.0,0.0,confirmed,0,249500.0,0.0,confirmed,0,1685.0,0.0,none,0,7.78000020980835,1373.719970703125,0.0,none,28675384961565.0,28.6754
